time_index,'m/Q 4','m/Q 5','m/Q 6','m/Q 7','m/Q 8','m/Q 9','m/Q 10','m/Q 11','m/Q 12','m/Q 13','m/Q 14','m/Q 15','m/Q 16','m/Q 17','m/Q 18','m/Q 19','m/Q 20','m/Q 21','m/Q 22','m/Q 23','m/Q 24','m/Q 25','m/Q 26','m/Q 27','m/Q 28','m/Q 29','m/Q 30','m/Q 31','m/Q 32','m/Q 33','m/Q 34','m/Q 35','m/Q 36','m/Q 37','m/Q 38','m/Q 39','m/Q 40','m/Q 41','m/Q 42','m/Q 43','m/Q 44','m/Q 45','m/Q 46','m/Q 47','m/Q 48','m/Q 49','m/Q 50','m/Q 51','m/Q 52','m/Q 53','m/Q 54','m/Q 55','m/Q 56','m/Q 57','m/Q 58','m/Q 59','m/Q 60','m/Q 61','m/Q 62','m/Q 63','m/Q 64','m/Q 65','m/Q 66','m/Q 67','m/Q 68','m/Q 69','m/Q 70','m/Q 71','m/Q 72','m/Q 73','m/Q 74','m/Q 75','m/Q 76','m/Q 77','m/Q 78','m/Q 79','m/Q 80','m/Q 81','m/Q 82','m/Q 83','m/Q 84','m/Q 85','m/Q 86','m/Q 87','m/Q 88','m/Q 89','m/Q 90','m/Q 91','m/Q 92','m/Q 93','m/Q 94','m/Q 95','m/Q 96','m/Q 97','m/Q 98','m/Q 99','m/Q 100','m/Q 101','m/Q 102','m/Q 103','m/Q 104','m/Q 105','m/Q 106','m/Q 107','m/Q 108','m/Q 109','m/Q 110','m/Q 111','m/Q 112','m/Q 113','m/Q 114','m/Q 115','m/Q 116','m/Q 117','m/Q 118','m/Q 119','m/Q 120','m/Q 121','m/Q 122','m/Q 123','m/Q 124','m/Q 125','m/Q 126','m/Q 127','m/Q 128','m/Q 129','m/Q 130','m/Q 131','m/Q 132','m/Q 133','m/Q 134','m/Q 135','m/Q 136','m/Q 137','m/Q 138','m/Q 139','m/Q 140','m/Q 141','m/Q 142','m/Q 143','m/Q 144','m/Q 145','m/Q 146','m/Q 147','m/Q 148','m/Q 149','m/Q 150','m/Q 151','m/Q 152','m/Q 153','m/Q 154','m/Q 155','m/Q 156','m/Q 157','m/Q 158','m/Q 159','m/Q 160','m/Q 161','m/Q 162','m/Q 163','m/Q 164','m/Q 165','m/Q 166','m/Q 167','m/Q 168','m/Q 169','m/Q 170','m/Q 171','m/Q 172','m/Q 173','m/Q 174','m/Q 175','m/Q 176','m/Q 177','m/Q 178','m/Q 179','m/Q 180','m/Q 181','m/Q 182','m/Q 183','m/Q 184','m/Q 185','m/Q 186','m/Q 187','m/Q 188','m/Q 189','m/Q 190','m/Q 191','m/Q 192','m/Q 193','m/Q 194','m/Q 195','m/Q 196','m/Q 197','m/Q 198','m/Q 199','m/Q 200','m/Q 201','m/Q 202','m/Q 203','m/Q 204','m/Q 205','m/Q 206','m/Q 207','m/Q 208','m/Q 209','m/Q 210','m/Q 211','m/Q 212','m/Q 213','m/Q 214','m/Q 215','m/Q 216','m/Q 217','m/Q 218','m/Q 219','m/Q 220','m/Q 221','m/Q 222','m/Q 223','m/Q 224','m/Q 225','m/Q 226','m/Q 227','m/Q 228','m/Q 229','m/Q 230','m/Q 231','m/Q 232','m/Q 233','m/Q 234','m/Q 235','m/Q 236','m/Q 237','m/Q 238','m/Q 239','m/Q 240','m/Q 241'
7/29/2024 15:48,-0.0299736,-0.0357134,0.0206148,0.00952472,-0.00616601,-0.00916795,-0.0109862,-0.0039773,-0.099243,-0.0173746,-0.788398,-0.249068,-0.815121,-0.925383,-4.31509,-0.239961,0.0200143,0.00148309,-0.0225096,0.0386243,-0.00550651,-0.0901175,-0.217228,-0.271662,-6.84408,-0.448439,-0.10233,-0.0853881,-1.90942,-0.00643866,0.0481427,-0.00622346,-0.137125,-0.0946938,-0.0744721,-0.267435,-0.278019,-0.163988,-0.188187,-0.128328,-0.40263,-0.126416,-0.0480734,-0.0143085,-0.0242683,0.00651015,0.00170201,-0.0237896,-0.024537,-0.0675974,-0.0278541,-0.118918,-0.0444416,-0.0323824,-0.0292703,0.00107642,-0.00727687,0.0260636,0.0029495,-0.0428348,-0.0133711,-0.0492226,-0.0259308,-0.0327114,-0.0597919,0.00245462,0.0152371,0.00994264,0.0151216,0.00709388,0.0123842,0.0604594,0.000131174,-0.040617,-0.0460106,-0.0472827,-0.0204974,-0.0313665,-0.0295197,-0.0147007,-0.0258138,-0.00869995,-0.00230813,-0.00265635,0.00546562,-0.00660557,-0.00504131,-0.0387154,0.00321011,0.0123695,-0.0227582,-0.000590943,-0.00124393,-0.00067399,0.00234859,0.015394,-0.00744474,0.00863016,-0.00779296,0.00472704,-0.00238903,-0.0360509,-0.0144184,-0.00663023,-0.0148492,-0.0157764,-0.00318744,0.109619,-0.00443244,0.0434562,0.00636225,0.00686578,0.00105746,-0.00227782,-0.00716055,0.00235966,-0.00955667,-0.000927029,0.00266894,0.00516718,-0.00211792,-0.00232046,0.000583764,0.0121054,-0.00958826,-0.00456659,-0.000410573,0.0257395,0.00255273,-0.00287026,0.00442366,-0.00351703,-0.00379001,0.00688925,0.00261661,0.00019306,-0.00123695,-0.000694385,0.00496102,0.0072501,0.00580682,-0.00743094,0.000879042,1.10E-05,-0.000699935,-0.00608175,0.00275053,0.00124275,0.0102226,0.00208405,-0.000298546,-0.00208644,-0.00493942,-0.00165019,0.00860105,0.162427,0.021222,0.0460241,0.00582186,0.000542013,-0.000822143,-0.00620051,0.00274333,0.00113608,-0.00242997,-0.00571183,0.001422,-0.00664052,-0.00288138,-0.000941368,0.00081256,-0.00184924,-0.00242376,0.00956901,-0.00357139,0.000112764,-4.24E-05,-0.00643009,0.00382735,0.000833753,-0.022474,-0.00965427,0.00205476,-3.65E-05,-0.000681347,0.00118507,0.00205221,-0.00140329,0.00211554,0.00273059,0.00114432,0.000225358,0.00254981,0.000454613,-0.000371099,0.00249939,-0.00118923,-0.000755607,0.000820654,-0.00108254,-0.00419375,-0.000286922,0.00116192,-0.00707877,0.00265402,0.00123927,-0.000642241,0.00195585,0.00387273,-0.00216395,0.000481138,0.00102407,0.000308133,-0.00401286,-0.000580554,-0.00250826,-0.00787141,-0.000405069,0.00410218,0.00020821,0.0015254,0.00223442,-0.00135824,0.000177543,-0.000745074,-0.000353237,0.00249569,0.000688284,0.00281937,-0.00370583,0.00106953,-0.000278243,0.00128594,-0.00127533,-0.00229293,-0.00166871,-0.00221459,-0.000164459
7/29/2024 15:49,-0.0104936,-0.00157761,0.00130108,0.00228234,-0.0276472,0.00419886,-0.000976943,-0.0136212,0.0144529,-0.0838224,-0.242894,-0.211276,-2.10403,-0.493865,-3.74119,-0.377094,-0.0674751,0.00185009,0.0211967,0.0720512,-0.0412846,-0.0596595,-0.156171,-0.355723,-7.79301,-0.345775,-0.0619807,-0.0480669,-1.42333,-0.000623485,0.0293438,-0.0493701,-0.148875,-0.0411995,-0.0990063,-0.210614,-0.0510154,-0.137217,-0.129862,-0.176119,-0.244758,-0.0758091,-0.00583849,-0.00212918,0.0108914,-0.00634664,0.0427846,-0.0570189,-0.0126717,-0.061952,-0.036681,-0.0438074,-0.067425,-0.0274935,-0.00439497,0.00209377,-0.0292847,0.00401558,-0.00957217,0.00820933,-0.0112656,-0.0335228,-0.0126773,-0.0195819,-0.031755,-0.0241714,-0.0208335,-0.00820714,-0.0170992,-0.00636323,0.0366263,0.114915,0.0188925,-0.044166,-0.0228666,-0.0232072,-0.0354787,-0.0286468,-0.0370345,-0.0188025,-0.0170864,0.00168522,-0.00167978,0.00596594,-0.00454645,-0.010054,0.00449984,-0.0162839,-0.0169791,0.00740865,-0.012888,-0.0111402,-0.0128768,0.00270964,-0.00363924,0.01613,-0.00170689,0.000813435,-0.0089113,-0.0132419,0.00240536,-0.0147175,-0.00239703,-0.00427055,-0.00867754,-0.0142707,-0.00434921,0.0831028,0.0175379,0.0259558,0.00340532,-0.0202205,0.00606349,-0.00272351,0.00428308,-0.00365761,-0.00506279,0.00328506,0.00241575,0.00117393,-0.000257493,-0.00923006,0.00627233,0.00226962,-0.00892265,-0.00302073,-0.00370939,0.0216301,0.00142168,0.00537277,-0.00345483,0.0147104,-0.00176701,-0.00309992,-0.00119043,0.00104082,0.0012224,-0.00503187,-0.00703416,-0.000201743,0.00322191,-0.0111626,-0.00641982,-0.00637304,-0.0054266,-0.00919115,0.00126325,0.00110479,0.0064128,-0.00144119,-0.00213051,-0.00635563,-0.0013539,-0.00146209,0.00387036,0.16354,0.0263521,0.0549966,0.00295317,0.00264946,-7.78E-05,-0.00554577,0.00130789,-0.00160409,-0.00187351,-0.000472966,0.000780671,-0.00433472,0.000773828,0.00308513,0.000859426,0.0124278,0.00140878,0.00131133,-0.00409591,0.00206811,-0.000702148,-0.00443825,-0.0125073,-0.00330982,-0.0125337,-0.00151496,0.00503877,0.000695572,-0.000191519,-0.00053734,-0.000510606,-0.000384362,0.00136245,-0.00340764,0.00282705,-0.0032521,0.00315476,0.00546135,-0.00194591,-0.00171123,-0.00285279,-0.00113944,-0.00680815,-0.00123348,0.00276821,0.00292259,-0.00307331,-0.00581046,-0.000933358,0.00269797,0.00107433,-0.00153432,-0.0014082,0.000941091,-0.00187885,0.000723885,-0.000356626,-0.000642925,-0.0026971,-0.00459294,0.000541507,0.0025332,-0.000530143,0.000471777,0.00142958,-0.00272985,-0.00137667,-0.00102349,0.000487769,0.000640564,0.00078853,0.00158334,-0.000323573,0.00015357,0.00118644,0.00032465,0.00166991,0.00101377,-0.000570403,-0.00144089,0.00116089,-0.000750446
7/29/2024 15:49,-0.0392365,-0.00632051,0.0218126,-0.00536616,0.00968665,-0.00452881,-0.0045605,-0.0067457,-0.0789607,-0.000254902,-0.715278,-0.0614969,-3.07633,-0.566315,-3.36834,-0.220665,-0.132522,0.011717,0.0227177,0.0188197,-0.0204101,-0.0588444,-0.157393,-0.168556,-7.36816,-0.455486,-0.069771,-0.0212794,-0.612462,-0.0199134,-0.00871916,0.00559101,-0.073902,-0.0384451,-0.00106108,-0.143698,-0.205192,-0.104742,-0.122695,-0.138855,-0.265225,-0.00936834,-0.0193198,-0.0117773,-0.031472,-0.00524947,-0.0112302,-0.0365569,-0.0220196,-0.0299142,-0.0154874,-0.0595356,-0.0489859,-0.0155833,-0.0121617,-0.00859988,-0.0070732,-0.0151172,-0.00547724,0.00417919,-0.000357231,-0.00761542,-0.00474777,0.00834243,0.0145377,-0.0351098,-0.0100998,-0.00248149,0.0154117,-0.0170549,-0.000968157,0.0537686,0.0133732,-0.067264,-0.0674051,-0.0236825,-0.00595616,0.00387333,-0.0341687,-0.015932,-0.0239663,-0.0193789,-0.00970879,-0.00444834,-0.0073954,-0.00449518,-0.0114636,-0.0408751,-0.00469022,-0.00255959,0.00924589,0.00299183,0.00448716,0.0138535,-0.0128683,0.0116056,0.00141255,0.00218263,0.00700696,-0.00832533,-0.00116871,-0.0345863,-0.00102661,-0.00692112,-0.0103947,0.00169741,-0.0084779,0.0469209,0.0150883,0.018872,0.00572695,-0.0046621,0.00904785,0.00450773,-0.000329995,-0.00831878,-0.00561386,0.00187459,-0.00455742,0.00641093,0.00639808,-0.00324991,-0.00531808,0.0114077,-0.0112064,0.000578181,-0.00606388,0.000124466,0.000695999,0.0246296,-0.0042617,0.00572348,0.0090431,0.00173198,0.00567839,0.000376532,0.00209104,-0.00416768,-0.000876215,0.00590333,0.00106626,-0.00320616,0.00202806,0.00344499,0.00203624,-0.00422557,0.000826979,0.003054,0.000854856,0.000158996,0.00186675,-0.00704084,0.00156924,0.000182767,-0.00177957,0.117993,0.018268,0.0408014,0.00631531,-0.00240163,0.000438008,-0.00179855,-0.0022773,0.000107541,-0.00118063,-0.000882141,0.00104103,0.00477667,-0.00176029,0.00100517,0.000283363,0.00777495,-0.00194103,-0.0062259,-0.000108185,0.00165245,0.00036749,-0.00159704,-0.00952964,0.00187484,-0.00451877,0.000352553,0.0055052,-0.00176356,0.00269394,0.00345565,0.000473847,-0.00145581,0.0010234,0.00220619,-0.00132967,0.00115755,0.00195924,-0.000681282,-0.000868948,0.00184693,0.00266504,0.00218074,-0.000787915,0.000499305,0.00141946,-0.00100228,-0.00222279,0.00592075,5.75E-05,-0.000674728,0.00230606,0.002694,-0.000208541,-0.00219547,-5.25E-05,-0.00118325,0.00289249,-0.000187342,-0.00515236,0.00282325,-0.00743426,0.000744059,0.00375307,-0.00351061,0.000605227,-0.00265393,0.000470296,-0.00011191,-0.00041952,-0.000388159,-0.00131929,0.000824027,0.000572028,-0.00130177,0.00121888,-0.00267013,0.000129512,-0.000213566,-0.000958821,-0.00172006,0.00062363,-0.00123731
7/29/2024 15:50,0.00936772,-0.00684121,-0.0095191,-0.00687186,0.0316857,0.00426893,0.00418,0.00647227,-0.0200338,-0.00570894,-0.692452,-0.0148443,-1.98475,-0.495939,-2.00735,-0.164475,-0.0565065,-0.00388146,-0.00118586,0.047597,-0.0273492,-0.0262677,-0.111114,-0.0553388,-6.90265,-0.188371,-0.0143724,-0.0118724,-1.98007,-0.0184743,0.105616,0.00841013,-0.0904252,-0.0522787,-0.091156,-0.111453,0.069834,-0.0959354,-0.105931,-0.0932286,-0.18055,-0.0399891,-0.036166,-0.00260225,-0.0295225,-0.0120876,-0.030532,-0.0715733,-0.0228048,-0.0326238,-0.046274,-0.0177234,-0.0086698,-0.0193948,-0.00427208,-0.00184488,-0.0262397,-0.00737661,-0.0160314,-0.012552,-0.0088019,-0.0321391,-0.0116533,-0.0446722,-0.00302696,-0.0242184,0.00429535,-0.0133575,0.00890303,-0.0233513,0.00537088,0.00394961,-0.0140657,-0.0524437,-0.0467391,-0.0553468,-0.022269,-0.0392773,0.0130457,-0.00127692,-0.0232952,0.00574657,-0.012172,-0.00217211,0.00651237,-0.00330757,-0.00434477,-0.0302446,-0.0158239,-0.0149242,-0.0371232,-0.00902524,0.0050962,-0.0124506,-0.00822439,-0.0311094,0.00233794,0.0175494,0.00804272,-0.00327633,0.00146698,-0.0164405,-0.00628275,-0.0024326,0.0214394,-0.00359666,0.00304002,0.000692144,0.00744497,0.0249664,-0.0005925,0.0048448,0.00953632,-0.00330058,-0.00060709,-0.0048145,-0.00424766,0.00489218,-0.000941273,-0.00663537,-0.00516352,-0.00354078,-0.00433175,0.00537966,-0.000773786,0.0081413,-0.000470797,0.00102192,0.00209874,-0.0103502,-0.00296186,-0.00735783,0.00161398,0.000996102,-0.00349693,0.00298662,0.00222944,-0.0111399,0.000220314,-0.00545397,-0.000565197,-0.00288211,-0.00481911,-4.85E-05,0.00381916,-0.00620242,0.00132139,0.00688366,0.00212391,0.00380531,-0.00349145,0.000246388,-0.000157499,-0.00316034,0.00646568,0.0413876,0.00662955,0.00694105,0.00529729,-0.00385829,-0.000652101,-0.00453267,-0.000723237,0.00293561,-0.00135905,0.00674066,-0.00107753,-0.000287676,-0.00240885,0.00238891,0.00245068,0.000698193,0.000932991,0.000902871,0.00275824,-0.00276366,-0.0047069,0.000167072,-0.0141618,0.000120826,-0.0102269,-0.0125487,-0.00415176,-0.00370061,0.00221751,0.00237735,-0.00154015,-1.63E-05,-0.00400766,0.000891216,0.00129165,0.000275668,-0.00152541,-0.000463151,0.0017644,0.00464847,-0.000756342,-0.000801954,0.00789794,0.00278379,-0.00276179,0.00153504,0.00333581,0.00331326,-0.00363687,0.00192819,-0.00496626,-0.000752823,-0.00207461,0.000240172,0.00157633,0.00136493,-0.000293809,-0.00133735,0.00317104,0.00196255,0.000420188,-0.00190237,0.0046987,0.000627271,0.00220415,0.000588864,-0.000286724,0.000517504,-0.00239097,-0.000386757,0.00103697,-0.00251064,0.000288281,0.00049755,-0.00224147,-0.00124056,-0.000292236,0.00141728,0.00157666,-0.000766055,0.00176491,0.00116828
7/29/2024 15:51,-0.0223846,-0.00895223,0.00521655,-0.00372318,0.0117247,0.0234576,0.00444751,0.00469355,-0.0778814,-0.0503278,-0.270639,-0.0827718,-1.55861,-0.160691,-2.03114,-0.224121,-0.0272855,-0.00653664,-0.01836,0.000833031,-0.0216377,-0.00921517,-0.157998,-0.0769316,-6.61667,-0.164514,-0.019268,-0.0256522,-1.74682,0.0135637,-0.0262004,-0.0188956,-0.0901534,-0.0348791,-0.0123217,-0.0743162,-0.00758233,-0.0831404,-0.0647738,-0.114282,-0.310702,-0.0390961,-0.011045,0.0061278,-0.0318668,-0.0245094,-0.0713723,-0.0989966,-0.0322628,-0.0254032,0.00443692,0.0587266,-0.0478196,-0.0210369,-0.0135145,-0.00191618,0.0137754,0.0220391,-0.0137993,-0.0171713,-0.00624839,-0.0295493,-0.0173676,0.00601905,-0.0201939,-0.0329622,-0.0112633,-0.0032658,-0.0084696,-0.00728469,-0.0328436,-0.0854665,-0.0159264,-0.0373033,-0.000237892,-0.0423254,-0.0138286,-0.00166024,0.0017528,0.00064534,-0.00686767,-0.0123739,-0.0139513,-0.00691594,-0.0025778,0.000445269,0.00062675,-0.0098797,-0.0102193,-0.00768222,-0.00811575,0.00117374,-0.00896344,0.014408,-0.00752382,0.0155216,0.00708527,-0.000387892,0.00395276,0.00380901,0.003658,-0.0222903,-0.0032911,-0.00736165,0.00369389,0.000162327,0.0069985,-0.0428287,-0.0247135,-0.0207509,-0.00509946,-0.00679863,-0.00358815,0.00128352,-0.00272755,-0.00734371,-0.00581349,0.00323658,-0.00252957,0.000982236,0.00327228,-0.00333584,0.00470952,0.00389669,0.00716421,-0.000559455,-5.63E-05,-0.0149079,0.000244215,0.00640979,0.00871466,-0.00617637,0.00492647,-0.00233852,0.00621748,0.000597154,0.00143618,-0.000139454,-0.00480903,0.000632918,-0.00135388,-0.00557315,-0.000741765,-0.000763675,0.000977759,-0.00706963,-0.00145988,0.00182092,-0.000941209,-0.00510843,0.00251285,0.00234048,-0.0017239,-0.00250774,-0.00753767,-0.069938,0.00313681,-0.0104533,0.00186513,0.00178373,-0.00470359,0.00378054,-0.000355319,0.00190261,-0.00148437,-0.000795595,0.00153682,8.42E-05,-0.000764661,-0.00240321,0.00155511,0.00633718,0.00528826,0.00207326,-0.00481314,-0.00279707,0.00255388,-0.00182968,-0.00505388,0.00155439,-0.00944105,-0.00366899,-0.000111084,-0.00120824,-0.00183002,-0.00285804,0.00016439,-0.0036832,-0.00270428,-0.00132504,0.0010911,-0.00282878,0.00313623,-0.00186657,0.00105437,-0.00273001,-0.00268086,0.00204597,-0.00218824,-0.00191043,-0.000792182,-0.00601463,0.00085269,0.00297034,0.00247794,0.00230527,-0.00274853,-0.000978832,0.00101408,0.00100662,-0.000449928,0.000430078,-0.00326402,0.00323597,-0.000173086,-0.000707939,-0.00192196,-0.000195889,-8.78E-05,0.00181993,0.000110985,-0.00137698,-0.00172349,0.00166101,-0.000673625,0.000429781,-9.43E-05,-0.000924785,-5.11E-05,0.00162152,-0.000744911,5.82E-05,-0.000398997,-0.00134095,-0.00148821,0.00146844,-0.000973272,0.00117419
7/29/2024 15:51,-0.0266949,-0.0130168,0.00807571,-0.00421356,-0.0153077,-0.0160981,0.00799594,-0.00413423,-0.0155794,-0.0150143,-0.291645,-0.0357612,-2.77145,-0.0311777,-0.523043,-0.171874,-0.0582244,-0.00019169,-0.0228585,0.0264295,-0.00794123,-0.0203499,-0.0264465,-0.0102843,-4.44764,-0.358939,-0.0714301,0.00864863,-1.20976,-0.00606125,0.0298506,-0.0824928,-0.0282046,-0.0336826,-0.0357847,-0.0715421,-0.259509,-0.0571389,-0.0841464,-0.0463113,-0.232415,-0.0465998,-0.0134174,-0.00137712,0.0052354,-0.0348404,-0.0853527,-0.0549892,-0.039289,-0.0165124,-0.0541381,-0.0302783,0.011961,0.0106942,0.00228435,-0.000393717,-0.0224406,-0.000613522,-0.0192291,-0.00802439,-0.0188497,-0.0523277,-0.0100426,-0.0415757,0.0215205,-0.000672341,-0.00124049,-0.00260943,0.00330537,-0.00456068,-0.0280748,-0.0905753,-0.0221154,-0.0160172,-0.0218431,-0.00154068,-0.00270412,-0.0153101,-0.00938559,-0.0140545,-0.0118483,-0.0224821,-0.0084196,-0.00592156,0.00343893,0.0087962,-0.0108006,-0.0233798,-0.0117171,0.00377655,-0.00659168,-0.00796507,-0.00710134,0.00514513,-2.40E-05,-0.0181074,0.00334851,-0.00207022,-0.000747143,-0.0014202,0.00294995,-0.0079403,0.000227724,-0.00209538,-0.014554,0.00606747,-0.00043672,-0.0407316,-0.019538,-0.0191889,0.00421247,-0.000849626,-0.000619873,0.000393521,-9.72E-05,-0.00488009,-0.0035129,-0.00237085,-0.00083177,-0.00130085,0.00343512,0.000738219,-0.000137609,-0.0027635,0.0031289,-0.000720592,0.00189043,-0.018383,-0.0072234,-0.00973585,-0.00394621,-0.00669842,0.00245104,0.00342586,-0.00472506,-0.00173881,-0.00323304,-0.00317103,0.00146899,0.000403514,-0.00163561,-0.00948577,0.000431998,-0.000934557,-0.00377595,-0.00428802,-0.000106276,-0.00311506,-0.00323055,-0.00528042,-0.00355815,-0.0033033,0.00206533,-0.00210309,0.00295914,-0.11767,-0.0149869,-0.0504935,-0.00182736,0.0085905,0.000383207,-0.00313494,-0.00531712,0.00213486,0.000843461,0.00252955,-0.00128639,0.00188466,-0.00223546,-0.00137587,0.00180351,-0.00864915,0.000144414,-0.00300246,0.000736509,0.000952861,0.000359844,-0.00559667,0.00230804,-0.000665421,-0.0113416,-0.0106192,0.00112209,-0.00358351,-0.00410175,-0.00102392,-0.00196819,0.00173319,-0.000480314,0.00119159,-0.00280832,0.00316172,-0.00191894,0.00229039,0.000913509,-0.00104139,0.000714362,-0.000882936,-0.000963762,0.00126496,-0.00123096,-0.00135608,-2.21E-05,0.00590282,0.0025413,0.00206168,-0.000596684,0.00132221,-0.00252776,-0.00148746,0.00143344,-0.00193296,0.00134207,-0.000983677,-0.00479708,-0.0013229,-0.00100867,-0.00380411,-0.00682414,-0.00190863,0.000167708,-0.0002315,-0.00144541,0.000389966,0.00147125,-0.000886293,-0.00247235,-0.00127889,-0.000227324,-0.000847047,-0.00262383,-0.00021757,0.000501911,-0.00258951,0.000867636,-0.00032013,0.00143575,0.000147403
7/29/2024 15:52,-0.000913094,-0.00781274,0.0124389,-0.00769721,0.0145007,-0.00314634,-0.015315,-0.0111567,-0.00256065,-0.0182212,-0.431582,0.0659394,-0.587186,0.136649,-2.17671,-0.0957285,0.00871003,-0.0135893,0.00847108,0.0105084,0.0101891,-0.0474366,-0.0320526,-0.0131039,-5.44515,0.0567839,-0.0488156,-0.00883129,-1.58165,0.00633822,-0.0569352,-0.0140325,-0.0938812,-0.0181238,-0.0425225,-0.0959976,-0.163707,-0.116234,-0.0518236,-0.0371719,-0.184174,-0.0260651,0.0138077,0.00210332,-0.0230177,-0.000241621,-0.032777,-0.0346833,-0.000424179,0.00989314,-0.0093123,0.0127401,-0.0107626,-0.00959226,0.0106852,-0.00115829,0.0119809,-0.0136791,-0.0167972,-0.0219551,0.0170107,0.0110907,0.00171161,-0.0217917,-0.0116996,-0.0451038,-0.0407796,0.00227094,0.00431089,-0.0176024,-0.0318313,-0.0821082,-0.0129482,-0.0144751,-0.0166445,-0.0134616,-0.00237077,-0.00704569,-0.0118077,-0.0108593,-0.0167309,-0.0328728,-0.00383846,-0.00455176,0.00205814,-0.00318794,-0.00813853,-0.0311989,-0.00421186,0.000100861,0.00304977,-0.00832373,0.0100807,-0.00148445,0.00788413,-0.00752267,-0.00106289,-0.00989135,0.00435111,-0.00508169,-0.00376711,-0.00350873,-0.00550334,-0.000963538,-0.00529135,-0.00205565,-0.00152191,-0.041556,-0.0133333,-0.0390889,0.00915473,-0.00351435,-0.000983957,-0.00601038,-0.00710837,0.00119741,0.00184273,-0.00515515,-0.00268237,-0.00524026,-0.01028,-0.00979823,-0.00473958,-0.0104124,-0.00480227,-0.00966572,-0.00506524,-0.00660521,-0.00658559,-0.00367628,-0.0123211,0.0018807,-0.00217787,-0.000723254,0.00663127,-0.00695611,0.000438144,0.00187338,-0.00359759,0.00380277,0.00127746,-0.00272708,-0.00112542,-0.00217655,0.00055434,0.0011669,0.00130535,0.00198486,-0.00441848,-0.00587183,-0.00145129,-0.00226131,0.00264308,-0.00693785,-0.00736576,-0.0730702,-0.0132717,-0.0307191,-0.0141404,0.00165431,-0.00128752,0.000142134,-0.0004489,0.000480057,-0.00280794,-0.00229499,-0.00300908,0.00306302,0.000855405,0.00142056,0.00175953,-0.00236517,-0.000285363,0.000592559,-0.000319527,-0.000651851,-0.00140569,0.00227978,-0.00467507,0.00126372,-0.00536233,-0.00291528,-0.00410787,-0.000524117,0.00089996,-0.00408478,-0.000816418,-0.00472951,-0.00438245,0.000881402,0.00146658,-0.000972244,-0.00028731,-0.000585507,-0.000518976,-0.00305075,0.000594104,0.000969947,0.000453146,-0.00290454,0.000787898,-0.00300495,-0.00115829,0.00276108,-0.00227933,0.00428982,0.002289,-0.00153787,0.00134083,-0.0011968,-0.00147954,-0.00179217,0.00116517,-0.000791345,-0.00102233,-0.00157478,-0.00561742,0.00179287,0.00334621,-0.00378724,-0.00117734,0.000190516,-0.0019801,7.14E-05,0.000643332,0.000495691,-5.22E-05,-0.000546111,-0.00124579,-0.00211466,-0.000735153,-0.000956611,-0.000536509,0.000396798,0.000639604,0.00032767,0.000794174,0.000935073
